51,78
56,30
56,126
62,78
24,69
38,75
19,18
34,21
47,25
24,87
38,80
19,137
35,134
47,130
53,77
52,75
50,67
49,55
52,42
53,79
52,81
50,88
49,100
52,114
66,78
83,78
56,78
30,78
47,78
56,15
61,42
63,55
63,67
60,75
59,77
66,25
78,21
93,18
110,18
56,141
61,114
63,100
63,88
60,81
59,79
66,130
78,134
93,137
110,138
74,75
89,69
104,60
74,80
89,87
104,96
24,78
14,32
29,34
42,38
10,47
26,48
40,51
25,59
39,62
40,70
44,147
10,109
25,96
40,85
14,123
26,108
39,93
29,121
40,104
42,118
67,72
70,55
42,55
45,72
60,72
56,66
53,72
55,84
58,84
56,99
67,83
60,83
55,71
56,56
70,100
56,89
58,71
42,100
53,83
45,83
70,38
83,34
99,32
73,51
86,48
102,47
73,62
88,59
73,70
69,147
70,118
73,104
73,93
73,85
83,121
86,108
88,96
99,123
102,109
88,78
104,72
104,84
